,TL BASED,USD BASED,imkb_x
date,BSE100,BSE200,BSE500
14-Oct-20,9.393236764,8.519869607,9.649153212
15-Oct-20,9.369405243,8.497000688,9.626923446
16-Oct-20,9.377090487,8.504748071,9.634884316
19-Oct-20,9.386539056,8.513941912,9.643740311
20-Oct-20,9.38897765,8.516396874,9.646226694
21-Oct-20,9.391334381,8.518927686,9.64858498
22-Oct-20,9.388872257,8.517279188,9.647805314
23-Oct-20,9.392118448,8.520394063,9.651127578
26-Oct-20,9.378172462,8.506488096,9.63757219
27-Oct-20,9.388906553,8.517065183,9.647581241
28-Oct-20,9.375101985,8.503964071,9.635038664
29-Oct-20,9.371290171,8.500498609,9.631404513
30-Oct-20,9.369116907,8.499037367,9.63003772
02-Nov-20,9.371605966,8.501482421,9.631479334
03-Nov-20,9.383295702,8.512397711,9.641790915
04-Nov-20,9.391517941,8.520312322,9.649127419
05-Nov-20,9.408868228,8.537566244,9.666265361
06-Nov-20,9.419236509,8.54751675,9.67579492
09-Nov-20,9.434746326,8.562520223,9.689976831
10-Nov-20,9.446598352,8.572593839,9.699046146
11-Nov-20,9.456347743,8.581292241,9.70747936
12-Nov-20,9.452902163,8.578974791,9.706217623
13-Nov-20,9.455970788,8.582879803,9.710529427
14-Nov-20,9.46051059,8.587739256,9.715656245
17-Nov-20,9.467514267,8.595531062,9.723324465
18-Nov-20,9.472807708,8.601506766,9.729395441
19-Nov-20,9.460268395,8.589716623,9.718602112
20-Nov-20,9.467171665,8.597179282,9.726155328
23-Nov-20,9.472965372,8.603822162,9.733373381
24-Nov-20,9.482294659,8.612977804,9.74252036
25-Nov-20,9.467280723,8.597703482,9.727758815
26-Nov-20,9.47776795,8.607742968,9.737543352
27-Nov-20,9.476590155,8.608966214,9.740675051
01-Dec-20,9.488389446,8.620484167,9.751984781
02-Dec-20,9.489934576,8.622865858,9.75456228
03-Dec-20,9.493099848,8.626167768,9.758168674
04-Dec-20,9.502037125,8.6344303,9.766076071
07-Dec-20,9.510147142,8.642614536,9.774589979
08-Dec-20,9.512394175,8.644643129,9.776208005
09-Dec-20,9.521495533,8.65282837,9.784083328
10-Dec-20,9.518693812,8.649492575,9.7804885
11-Dec-20,9.521005304,8.652068431,9.783229394
14-Dec-20,9.524560426,8.655890219,9.787200335
15-Dec-20,9.525559787,8.656666396,9.788000379
16-Dec-20,9.534258419,8.665214841,9.796556916
17-Dec-20,9.536940468,8.66752344,9.798614696
18-Dec-20,9.538784037,8.668806369,9.799638672
21-Dec-20,9.505134593,8.634321791,9.764035237
22-Dec-20,9.516410101,8.645556502,9.775004538
23-Dec-20,9.527519109,8.658149203,9.788625933
24-Dec-20,9.537537585,8.667439115,9.797683049
28-Dec-20,9.546363222,8.676442281,9.807244788
29-Dec-20,9.550122126,8.679490596,9.810215345
30-Dec-20,9.553353314,8.68309569,9.813798594
31-Dec-20,9.553963409,8.683871359,9.814661803
01-Jan-21,9.557454355,8.688140304,9.819512289
04-Jan-21,9.566791691,8.698305684,9.82999762
05-Jan-21,9.57291468,8.704658165,9.836372381
06-Jan-21,9.569875322,8.702247677,9.83406566
07-Jan-21,9.570955941,8.704084292,9.836689414
08-Jan-21,9.5855971,8.717693509,9.849762884
11-Jan-21,9.594063493,8.72513701,9.856451499
12-Jan-21,9.598753586,8.729959889,9.861100793
13-Jan-21,9.597590592,8.728756348,9.859716422
14-Jan-21,9.599723523,8.730963349,9.861932477
15-Jan-21,9.588306149,8.719470958,9.850547113
18-Jan-21,9.576170281,8.706511878,9.837002605
19-Jan-21,9.593641667,8.724295162,9.854788784
20-Jan-21,9.601876251,8.732502938,9.862817109
21-Jan-21,9.597656445,8.727191522,9.857534186
22-Jan-21,9.583571503,8.713144769,9.844071887
25-Jan-21,9.574429165,8.703880206,9.834565571
27-Jan-21,9.555804206,8.686032605,9.817857221
28-Jan-21,9.546735463,8.677226534,9.809216982
29-Jan-21,9.532262989,8.663948018,9.796753872
01-Feb-21,9.576738195,8.706371189,9.837507994
02-Feb-21,9.601935062,8.730315497,9.860928112
03-Feb-21,9.611148654,8.740336743,9.87123292
04-Feb-21,9.619102705,8.748966598,9.880129874
05-Feb-21,9.618820929,8.748173158,9.879332658
08-Feb-21,9.631818583,8.761211736,9.892625271
09-Feb-21,9.63137629,8.760412274,9.891657351
10-Feb-21,9.632387895,8.761805432,9.893461964
11-Feb-21,9.636409747,8.765921835,9.898225733
12-Feb-21,9.635704181,8.765655111,9.897888407
15-Feb-21,9.646080531,8.776219584,9.907735517
16-Feb-21,9.646158142,8.777233218,9.908855121
17-Feb-21,9.640803087,8.772912349,9.905134196
18-Feb-21,9.635915903,8.769758837,9.902757786
19-Feb-21,9.625347147,8.758944931,9.89229869
22-Feb-21,9.605372579,8.739938263,9.874001583
23-Feb-21,9.609323853,8.744000423,9.878417919
24-Feb-21,9.625988127,8.760086035,9.894080444
25-Feb-21,9.633623132,8.768396947,9.903019943
26-Feb-21,9.597232736,8.734735485,9.871545287
01-Mar-21,9.612748813,8.750188851,9.887012582
02-Mar-21,9.62423915,8.762309562,9.899184809
03-Mar-21,9.644609305,8.782592844,9.918661839
04-Mar-21,9.635688496,8.775300717,9.912683639
05-Mar-21,9.625230921,8.764031394,9.900968382
08-Mar-21,9.626230946,8.765720629,9.902897879
09-Mar-21,9.633225533,8.771171624,9.907423297
10-Mar-21,9.638874662,8.77686306,9.913491842
12-Mar-21,9.629563733,8.76812777,9.905822325
15-Mar-21,9.622757922,8.76149688,9.899245066
16-Mar-21,9.622488433,8.761531342,9.89954981
17-Mar-21,9.60852437,8.746775171,9.884104407
18-Mar-21,9.596738862,8.735054014,9.872180047
19-Mar-21,9.609979877,8.747501415,9.883912199
22-Mar-21,9.610407604,8.749020529,9.885689605
23-Mar-21,9.616351997,8.75526634,9.891872862
24-Mar-21,9.598563013,8.737662771,9.874223507
25-Mar-21,9.582314189,8.721131089,9.857500157
26-Mar-21,9.594824919,8.73402889,9.87018875
30-Mar-21,9.615039854,8.753677754,9.889416518
31-Mar-21,9.606666513,8.746748146,9.88338433
01-Apr-21,9.618767755,8.759922876,9.896808296
05-Apr-21,9.603150408,8.745465966,9.882268513
06-Apr-21,9.607078174,8.749921066,9.886988692
07-Apr-21,9.617048707,8.75933591,9.896915504
08-Apr-21,9.621650365,8.763706334,9.901764068
09-Apr-21,9.619210344,8.762088841,9.900686634
12-Apr-21,9.580685946,8.721921824,9.859530963
13-Apr-21,9.594664918,8.735647365,9.873180911
15-Apr-21,9.599440976,8.74041354,9.877332471
16-Apr-21,9.602953243,8.744991493,9.88226647
19-Apr-21,9.584790792,8.726836422,9.864004245
20-Apr-21,9.58156594,8.724345563,9.86211697
22-Apr-21,9.588040235,8.730540112,9.868458124
23-Apr-21,9.584182709,8.72769882,9.866350946
26-Apr-21,9.593712552,8.736881179,9.875451181
27-Apr-21,9.605078821,8.74828269,9.887277883
28-Apr-21,9.61840942,8.760910837,9.89954228
29-Apr-21,9.620103563,8.762286084,9.900913242
30-Apr-21,9.604661617,8.748120768,9.887841793
03-May-21,9.605107123,8.749358326,9.890157095
04-May-21,9.596511883,8.741615924,9.882590216
05-May-21,9.605825849,8.751023436,9.891680118
06-May-21,9.612906616,8.758406104,9.898668459
07-May-21,9.618399446,8.763378041,9.903508052
10-May-21,9.627119897,8.772021439,9.912138029
11-May-21,9.622779108,8.769019044,9.910093187
12-May-21,9.613592366,8.760489113,9.90188527
14-May-21,9.610900805,8.755824191,9.896575217
17-May-21,9.626587808,8.771976485,9.912482477
18-May-21,9.639443879,8.784998014,9.925563085
19-May-21,9.635657126,8.781965324,9.923238218
20-May-21,9.628281332,8.775623574,9.917577324
21-May-21,9.643785691,8.790267589,9.931488346
24-May-21,9.646220227,8.793175083,9.934879625
25-May-21,9.647059285,8.793088573,9.935058407
26-May-21,9.652149624,8.797592307,9.939642996
27-May-21,9.654824891,8.800796457,9.942927472
28-May-21,9.659953138,8.805112736,9.946502501
31-May-21,9.669177512,8.813902396,9.95490189
01-Jun-21,9.668252442,8.813341821,9.95384078
02-Jun-21,9.670483673,8.817651795,9.95876236
03-Jun-21,9.678005018,8.825343846,9.966657638
04-Jun-21,9.677374597,8.825765535,9.967686016
07-Jun-21,9.682615794,8.831361389,9.973974907
08-Jun-21,9.682723044,8.832072542,9.975446753
09-Jun-21,9.675855819,8.824966085,9.968016542
10-Jun-21,9.683222355,8.833222167,9.977050698
11-Jun-21,9.686599395,8.836679117,9.980559699
14-Jun-21,9.686879473,8.836138438,9.979915118
15-Jun-21,9.690859766,8.839847542,9.983806376
16-Jun-21,9.684294313,8.832641684,9.97665948
17-Jun-21,9.678961171,8.826236969,9.970270584
18-Jun-21,9.677328208,8.823756879,9.967359602
21-Jun-21,9.681603208,8.828804658,9.972536356
22-Jun-21,9.683432352,8.830984434,9.975338336
23-Jun-21,9.677922321,8.825686206,9.970251876
24-Jun-21,9.682719926,8.829403473,9.97346454
25-Jun-21,9.687864402,8.834682094,9.978787956
28-Jun-21,9.686393789,8.833738193,9.978436385
29-Jun-21,9.682429949,8.8294386,9.974556734
30-Jun-21,9.680951317,8.82813954,9.974089995
01-Jul-21,9.678942394,8.82595061,9.972585352
02-Jul-21,9.681287306,8.828168849,9.975584933
05-Jul-21,9.688504365,8.834714124,9.982351874
06-Jul-21,9.687444359,8.834004848,9.981313035
07-Jul-21,9.691460113,8.837833621,9.985274431
08-Jul-21,9.682577131,8.829617144,9.977727766
09-Jul-21,9.681321648,8.828965744,9.977602882
12-Jul-21,9.681995137,8.829810286,9.979188541
13-Jul-21,9.688145366,8.835641104,9.984898401
14-Jul-21,9.690242351,8.837894576,9.987065542
15-Jul-21,9.694360312,8.841883435,9.991129314
16-Jul-21,9.694688131,8.842936651,9.992618681
19-Jul-21,9.684932209,8.833203212,9.98360195
20-Jul-21,9.67736394,8.824772004,9.974529723
22-Jul-21,9.689970641,8.837412635,9.987530403
23-Jul-21,9.691546024,8.838924455,9.988940674
26-Jul-21,9.689980545,8.837689925,9.988117722
27-Jul-21,9.684732483,8.832577489,9.983318084
28-Jul-21,9.682895119,8.83091721,9.981141872
29-Jul-21,9.686946531,8.835396709,9.986126426
30-Jul-21,9.68710112,8.836190775,9.987538218
02-Aug-21,9.69564509,8.844709731,9.996029814
03-Aug-21,9.709717714,8.857399875,10.00745875
04-Aug-21,9.715084742,8.861094904,10.00978848
05-Aug-21,9.717009771,8.862442511,10.01071597
06-Aug-21,9.714204219,8.86019407,10.00894426
09-Aug-21,9.71390933,8.859023903,10.00721043
10-Aug-21,9.713934713,8.857842407,10.00406249
11-Aug-21,9.714111773,8.857620454,10.00301157
12-Aug-21,9.719330913,8.86318285,10.01002717
13-Aug-21,9.727317039,8.870353968,10.01647957
16-Aug-21,9.729343667,8.871648474,10.01707335
17-Aug-21,9.732482126,8.874876027,10.02010191
18-Aug-21,9.730367928,8.873634708,10.01856248
20-Aug-21,9.721313785,8.863810931,10.0075669
23-Aug-21,9.722671063,8.864698624,10.00678259
24-Aug-21,9.731350161,8.873554886,10.01646528
25-Aug-21,9.73214095,8.875133335,10.01862086
26-Aug-21,9.732298202,8.875756751,10.01938793
27-Aug-21,9.73713186,8.881541817,10.0254733
30-Aug-21,9.751398746,8.896047348,10.03982843
31-Aug-21,9.762799757,8.907388981,10.05079616
01-Sep-21,9.761205412,8.906717247,10.05050399
02-Sep-21,9.770457748,8.915802855,10.05955882
03-Sep-21,9.775385395,8.920876713,10.06452376
06-Sep-21,9.778167497,8.923267447,10.0675921
07-Sep-21,9.776978304,8.921831291,10.06606548
08-Sep-21,9.777166106,8.922694299,10.0671316
09-Sep-21,9.77850636,8.924548512,10.06929432
13-Sep-21,9.777931699,8.924966301,10.07017165
14-Sep-21,9.780516206,8.928216159,10.07369646
15-Sep-21,9.788235499,8.936304762,10.08168771
16-Sep-21,9.793972307,8.941841127,10.08682984
17-Sep-21,9.79091666,8.937152746,10.08172453
20-Sep-21,9.778928927,8.924097264,10.06823432
21-Sep-21,9.787914511,8.932743275,10.0761804
22-Sep-21,9.789108155,8.934968879,10.07940154
23-Sep-21,9.804108556,8.949526106,10.09350194
24-Sep-21,9.803851178,8.948553441,10.09248925
27-Sep-21,9.804076526,8.948819752,10.09256747
28-Sep-21,9.79805259,8.942561575,10.08624526
29-Sep-21,9.796074376,8.941716859,10.08572077
30-Sep-21,9.791469927,8.938139183,10.08320322
01-Oct-21,9.78723965,8.934655379,10.0805147
04-Oct-21,9.797132098,8.945216604,10.09166195
05-Oct-21,9.804193046,8.952237814,10.09836331
06-Oct-21,9.794012473,8.942151075,10.08887399
07-Oct-21,9.803047688,8.952046213,10.0991082
08-Oct-21,9.807532115,8.95635223,10.10378777
11-Oct-21,9.811525761,8.960094087,10.1078535
12-Oct-21,9.815085209,8.963758015,10.111433
13-Oct-21,9.825512497,8.973862057,10.1212024
14-Oct-21,9.83456075,8.982871229,10.12992527
18-Oct-21,9.841598851,8.990304487,10.13724537
19-Oct-21,9.835838599,8.983164954,10.1291216
20-Oct-21,9.826207941,8.972443524,10.11719836
21-Oct-21,9.821222711,8.967694123,10.11208705
22-Oct-21,9.816388172,8.962694065,10.10625859
25-Oct-21,9.815020207,8.959966929,10.10209822
26-Oct-21,9.82398699,8.96934721,10.11273175
27-Oct-21,9.821877743,8.967724714,10.11146183
28-Oct-21,9.802093051,8.948362433,10.09233568
29-Oct-21,9.793743555,8.941008893,10.08539611
01-Nov-21,9.807997607,8.955449413,10.09942598
02-Nov-21,9.806731578,8.95483374,10.10016556
03-Nov-21,9.804359795,8.952802044,10.09804931
04-Nov-21,9.809665765,8.958260937,10.10426892
08-Nov-21,9.818542766,8.967379243,10.11338415
09-Nov-21,9.818234629,8.968201293,10.11478441
10-Nov-21,9.817427904,8.96696095,10.11358436
11-Nov-21,9.80996173,8.959820485,10.10661246
12-Nov-21,9.822171743,8.971406558,10.11747249
15-Nov-21,9.823053227,8.971920733,10.1178539
16-Nov-21,9.817969968,8.966958398,10.11348021
17-Nov-21,9.813367531,8.962090529,10.10910603
18-Nov-21,9.804620354,8.952710184,10.09916617
22-Nov-21,9.784477076,8.931997222,10.07762278
23-Nov-21,9.79087637,8.939607186,10.08612906
24-Nov-21,9.786178155,8.934661966,10.08196172
25-Nov-21,9.793065918,8.941460426,10.08882165
26-Nov-21,9.762723208,8.911132128,10.05876631
29-Nov-21,9.762633414,8.90963655,10.0555303
30-Nov-21,9.759568105,8.907306393,10.05521587
01-Dec-21,9.76961553,8.917064014,10.06427558
02-Dec-21,9.782220078,8.930011201,10.07685245
03-Dec-21,9.771967849,8.920809926,10.06880324
06-Dec-21,9.755017126,8.904270271,10.05245181
07-Dec-21,9.770393778,8.919362207,10.06714264
08-Dec-21,9.786758212,8.935448159,10.08309251
09-Dec-21,9.789420915,8.938412219,10.0865351
10-Dec-21,9.789816489,8.939491817,10.0883621
13-Dec-21,9.782240963,8.932580907,10.08241795
14-Dec-21,9.780233453,8.930683346,10.08062444
15-Dec-21,9.773957857,8.924398118,10.07458763
16-Dec-21,9.774619555,8.924179808,10.07374665
17-Dec-21,9.757164407,8.906732149,10.05601635
20-Dec-21,9.73354407,8.88180436,10.03031182
21-Dec-21,9.743838618,8.892603134,10.04130587
22-Dec-21,9.755354646,8.904655891,10.05381393
23-Dec-21,9.762584484,8.91204619,10.06116885
24-Dec-21,9.757557904,8.906524853,10.05556852
27-Dec-21,9.761940693,8.911033661,10.05992148
28-Dec-21,9.770657057,8.91996267,10.06930661
29-Dec-21,9.769104369,8.919011659,10.06895157
30-Dec-21,9.767224432,8.917235623,10.06753099
31-Dec-21,9.777102563,8.927535719,10.07790294
03-Jan-22,9.791642726,8.941332185,10.09163502
04-Jan-22,9.800218182,8.949066513,10.09888121
05-Jan-22,9.806762973,8.955002862,10.10402592
06-Jan-22,9.798876756,8.947834698,10.09748773
07-Jan-22,9.803240607,8.951769105,10.10130878
10-Jan-22,9.813021123,8.961441738,10.1110601
11-Jan-22,9.816378353,8.964019029,10.11353816
12-Jan-22,9.824814407,8.972741595,10.12223184
13-Jan-22,9.827655094,8.975951326,10.12548325
14-Jan-22,9.827748405,8.975926043,10.12601732
17-Jan-22,9.830694792,8.978722263,10.12918105
18-Jan-22,9.819551442,8.966496541,10.11622192
19-Jan-22,9.811112361,8.959122653,10.10960579
20-Jan-22,9.802543935,8.951495806,10.10246422
21-Jan-22,9.79269844,8.940343654,10.09060219
24-Jan-22,9.764004771,8.910565475,10.05934235
25-Jan-22,9.772392048,8.918881844,10.0676515
27-Jan-22,9.762505041,8.908287533,10.05735176
28-Jan-22,9.763230162,8.910622155,10.06023058
31-Jan-22,9.776678656,8.924408767,10.07387527
01-Feb-22,9.790414035,8.937791217,10.08680653
02-Feb-22,9.801104267,8.948726226,10.09813903
03-Feb-22,9.789731896,8.937587634,10.08771313
04-Feb-22,9.787304237,8.934610586,10.0844148
07-Feb-22,9.771749408,8.919794202,10.07027364
08-Feb-22,9.772793844,8.920209971,10.06921637
09-Feb-22,9.784404422,8.931682789,10.08001276
10-Feb-22,9.791466013,8.938510651,10.0861957
11-Feb-22,9.777793936,8.924511248,10.07166581
14-Feb-22,9.746012353,8.89211249,10.03842571
15-Feb-22,9.775466095,8.920768515,10.0660897
16-Feb-22,9.77394875,8.919292642,10.06520624
17-Feb-22,9.773644208,8.918527111,10.06380163
18-Feb-22,9.770702738,8.91509376,10.05990694
21-Feb-22,9.764850003,8.908783826,10.05208814
22-Feb-22,9.758620149,8.902277345,10.04481392
23-Feb-22,9.758516114,8.902941189,10.04605989
24-Feb-22,9.708067382,8.851431506,9.994097156
25-Feb-22,9.734949367,8.880029117,10.02357593
28-Feb-22,9.743510683,8.888453254,10.03195288
02-Mar-22,9.734062477,8.879963719,10.02423286
03-Mar-22,9.728402946,8.874485745,10.01975433
04-Mar-22,9.711948646,8.857567804,10.00278658
07-Mar-22,9.686891892,8.833058849,9.978477207
08-Mar-22,9.69663803,8.843449133,9.988867683
09-Mar-22,9.716334141,8.863444599,10.00884887
10-Mar-22,9.732088725,8.878091803,10.02336085
11-Mar-22,9.73461732,8.881140229,10.02678646
14-Mar-22,9.746200794,8.891528077,10.03623407
15-Mar-22,9.734668229,8.880075033,10.02517717
16-Mar-22,9.753944657,8.899119421,10.04367201
17-Mar-22,9.771764809,8.916137083,10.06027589
21-Mar-22,9.761418676,8.906684732,10.05217476
22-Mar-22,9.771803595,8.915817622,10.06058104
23-Mar-22,9.768387502,8.913402261,10.05842292
24-Mar-22,9.7685197,8.913667335,10.0590043
25-Mar-22,9.765556783,8.910892014,10.0560391
28-Mar-22,9.768489943,8.913410335,10.05785578
29-Mar-22,9.774452323,8.91941839,10.06404396
30-Mar-22,9.783962187,8.928876261,10.07330416
31-Mar-22,9.782671547,8.927957567,10.07301976
01-Apr-22,9.795348737,8.940568942,10.0859691
04-Apr-22,9.81613339,8.960607692,10.10547161
05-Apr-22,9.81404577,8.95979736,10.10605322
06-Apr-22,9.807978353,8.954784677,10.10189815
07-Apr-22,9.798998324,8.946432116,10.09352344
08-Apr-22,9.808912003,8.955846753,10.10286245
11-Apr-22,9.806869818,8.954308118,10.10183091
12-Apr-22,9.797545201,8.94431933,10.09139763
13-Apr-22,9.795417815,8.942224298,10.08966666
18-Apr-22,9.780272478,8.927826256,10.07566828
19-Apr-22,9.766690835,8.914525316,10.06236561
20-Apr-22,9.776495872,8.923898863,10.0708782
21-Apr-22,9.790567984,8.937620473,10.08441147
22-Apr-22,9.778625897,8.926342172,10.07387063
25-Apr-22,9.765080866,8.912246956,10.05922982
26-Apr-22,9.781523853,8.927884618,10.07445321
27-Apr-22,9.771158294,8.918162877,10.06515392
28-Apr-22,9.783624605,8.929632589,10.07573731
29-Apr-22,9.774204836,8.920728439,10.06695116
02-May-22,9.772109839,8.918007501,10.06372581
04-May-22,9.748019005,8.894253338,10.04015602
05-May-22,9.749348123,8.89537617,10.04072762
06-May-22,9.732245985,8.878140595,10.02314527
09-May-22,9.722756131,8.867848655,10.01231236
10-May-22,9.715389544,8.858874693,10.00250675
11-May-22,9.711892933,8.854870416,9.99652333
12-May-22,9.688690943,8.831843334,9.973838834
13-May-22,9.686814895,8.830871904,9.973894291
16-May-22,9.692682567,8.837493943,9.981141409
17-May-22,9.718503454,8.863406402,10.00702155
18-May-22,9.717477803,8.86233205,10.00640915
19-May-22,9.6903921,8.835419988,9.979939668
20-May-22,9.716454112,8.860989967,10.00501428
23-May-22,9.712810586,8.857100948,10.00078575
24-May-22,9.70711494,8.851044854,9.994357434
25-May-22,9.699055347,8.841244319,9.98291638
26-May-22,9.709101512,8.851683465,9.99303388
27-May-22,9.719463748,8.862654901,10.0039205
30-May-22,9.738904141,8.882237613,10.02389869
31-May-22,9.734353852,8.878522487,10.02116569
01-Jun-22,9.729744693,8.874496938,10.01813501
02-Jun-22,9.736281184,8.880780192,10.02408972
03-Jun-22,9.731258693,8.874585078,10.01754722
06-Jun-22,9.730316799,8.873552085,10.01593817
07-Jun-22,9.72174203,8.86508427,10.00770522
08-Jun-22,9.717864953,8.86144367,10.00431024
09-Jun-22,9.725301234,8.868528706,10.01081882
10-Jun-22,9.709349252,8.853681142,9.996682315
13-Jun-22,9.683528301,8.827567829,9.969930041
14-Jun-22,9.681241723,8.825268893,9.967465135
15-Jun-22,9.679930166,8.824408737,9.967156008
16-Jun-22,9.658995868,8.803090672,9.945173014
17-Jun-22,9.652629092,8.796461467,9.938372437
20-Jun-22,9.652942614,8.795221819,9.934526812
21-Jun-22,9.673937272,8.817075537,9.956917887
22-Jun-22,9.658780675,8.801762926,9.941998398
23-Jun-22,9.668452325,8.811883151,9.952208667
24-Jun-22,9.678048243,8.822089249,9.962886953
27-Jun-22,9.686092447,8.83056494,9.971892184
28-Jun-22,9.688008925,8.832482649,9.973631894
29-Jun-22,9.683675321,8.829033099,9.970257488
30-Jun-22,9.681226736,8.82645719,9.967613801
01-Jul-22,9.681278564,8.827023667,9.96835024
04-Jul-22,9.687468561,8.832815281,9.974137983
05-Jul-22,9.686354651,8.831641822,9.973289696
06-Jul-22,9.699073749,8.844904304,9.985969897
07-Jul-22,9.707981663,8.854196715,9.995584393
08-Jul-22,9.712967278,8.858971327,10.00007601
11-Jul-22,9.713909934,8.862657733,10.00438934
12-Jul-22,9.705081125,8.854800498,9.996776145
13-Jul-22,9.70069611,8.850246734,9.992859225
14-Jul-22,9.699286577,8.848736156,9.991062895
15-Jul-22,9.706327244,8.855299806,9.997499162
18-Jul-22,9.720365475,8.869137966,10.01133652
19-Jul-22,9.724262796,8.873650112,10.01609946
20-Jul-22,9.73371236,8.881807138,10.02385392
21-Jul-22,9.740960388,8.889447544,10.03161996
22-Jul-22,9.746196112,8.893828005,10.03576372
25-Jul-22,9.741601952,8.889560563,10.03184427
26-Jul-22,9.731866144,8.879621354,10.02191882
27-Jul-22,9.7417348,8.889417219,10.03092737
28-Jul-22,9.757934474,8.904669466,10.04531258
29-Jul-22,9.77168495,8.918034292,10.05876503
01-Aug-22,9.782531614,8.930009877,10.07110994
02-Aug-22,9.782314904,8.93122153,10.07261875
03-Aug-22,9.783834833,8.932158364,10.0730742
04-Aug-22,9.784406112,8.933215707,10.07412992
05-Aug-22,9.785567382,8.93363121,10.07456572
08-Aug-22,9.792397879,8.940601683,10.08116375
10-Aug-22,9.792499566,8.940511315,10.08103565
11-Aug-22,9.799650875,8.948012807,10.08846724
12-Aug-22,9.802434967,8.95099046,10.09147635
16-Aug-22,9.81064338,8.960067116,10.100607
17-Aug-22,9.817867571,8.967031102,10.10727212
18-Aug-22,9.819098915,8.968523555,10.10890451
19-Aug-22,9.807883179,8.957666306,10.09819871
22-Aug-22,9.791816053,8.9416279,10.08270722
23-Aug-22,9.797297804,8.947254647,10.08854661
24-Aug-22,9.799258064,8.949664981,10.09145937
25-Aug-22,9.795218924,8.94637743,10.08890348
26-Aug-22,9.797830326,8.949135335,10.09167396
29-Aug-22,9.785156617,8.937290722,10.08046402
30-Aug-22,9.810406337,8.961958497,10.10386266
01-Sep-22,9.800286371,8.952994793,10.09615293
02-Sep-22,9.799782333,8.95205916,10.09543926
05-Sep-22,9.805707124,8.957797618,10.10135842
06-Sep-22,9.806545943,8.959215211,10.10279773
07-Sep-22,9.805513578,8.95881535,10.10311229
08-Sep-22,9.814122863,8.966627975,10.11084597
09-Sep-22,9.815625814,8.968633076,10.11263806
12-Sep-22,9.822172286,8.975470839,10.1197821
13-Sep-22,9.8291831,8.981907859,10.12574912
14-Sep-22,9.826641605,8.978957974,10.12320043
15-Sep-22,9.82169327,8.975597306,10.1200966
16-Sep-22,9.800733083,8.95417247,10.09842132
19-Sep-22,9.805330474,8.957614806,10.10133463
20-Sep-22,9.816336348,8.96890937,10.11268227
21-Sep-22,9.809773948,8.962072584,10.10582781
22-Sep-22,9.8063476,8.959892425,10.10433969
23-Sep-22,9.788518803,8.941606968,10.08603075
26-Sep-22,9.768714818,8.920292837,10.06357543
27-Sep-22,9.768682206,8.919951974,10.06371133
28-Sep-22,9.760621874,8.91211626,10.0563567
29-Sep-22,9.758679098,8.910078167,10.05526785
30-Sep-22,9.774231579,8.925685712,10.07079953
03-Oct-22,9.760768944,8.911667454,10.05780308
04-Oct-22,9.783525394,8.934801604,10.07986104
06-Oct-22,9.787512569,8.939968935,10.08568202
07-Oct-22,9.78635468,8.938403031,10.0844148
10-Oct-22,9.781519899,8.933030983,10.07885037
11-Oct-22,9.766003214,8.91748226,10.06327588
12-Oct-22,9.774147365,8.925224338,10.0706464
13-Oct-22,9.767525208,8.918414641,10.0639673
14-Oct-22,9.775750767,8.924967631,10.0698275
17-Oct-22,9.78261456,8.931738285,10.07605587
18-Oct-22,9.792640904,8.941897369,10.08585911
19-Oct-22,9.793979001,8.942860847,10.08658214
20-Oct-22,9.797224963,8.946075302,10.08949688
21-Oct-22,9.796437833,8.944732854,10.08783123
24-Oct-22,9.80434268,8.952236519,10.09549662
25-Oct-22,9.800884897,8.949609173,10.09285423
27-Oct-22,9.806489749,8.955177118,10.09834685
28-Oct-22,9.808055915,8.955858361,10.09825138
31-Oct-22,9.820428718,8.968421665,10.11007683
01-Nov-22,9.828413729,8.976542767,10.11772072
02-Nov-22,9.825041029,8.973445199,10.11509805
03-Nov-22,9.82401081,8.972654086,10.11451925
04-Nov-22,9.827003298,8.975355741,10.11734371
07-Nov-22,9.831523127,8.980436521,10.1227283
09-Nov-22,9.828896541,8.977551706,10.11982479
10-Nov-22,9.821173309,8.969711082,10.11175013
11-Nov-22,9.837361639,8.984060658,10.12501259
14-Nov-22,9.836875951,8.983525088,10.12490522
15-Nov-22,9.839992753,8.986375233,10.12749553
16-Nov-22,9.838769282,8.984401668,10.12529661
17-Nov-22,9.834738044,8.979968257,10.12104915
18-Nov-22,9.832040422,8.97724749,10.11813955
21-Nov-22,9.824361008,8.969800122,10.11162995
22-Nov-22,9.829149708,8.973913993,10.11518626
23-Nov-22,9.830601756,8.97543922,10.11698957
24-Nov-22,9.841470649,8.985342603,10.12626904
25-Nov-22,9.842720577,8.987378054,10.12880634
28-Nov-22,9.845692112,8.990735552,10.13263385
29-Nov-22,9.848270782,8.992876908,10.13425278
30-Nov-22,9.85648504,9.001765185,10.14277056
01-Dec-22,9.859388319,9.005104271,10.14631961
02-Dec-22,9.854434904,9.001457157,10.14364671
05-Dec-22,9.854568805,9.001503983,10.14382681
06-Dec-22,9.851706244,8.998725114,10.14102777
07-Dec-22,9.848210544,8.995029813,10.1373178
08-Dec-22,9.850803818,8.997846165,10.14028072
09-Dec-22,9.844846275,8.991827333,10.13396812
12-Dec-22,9.84486006,8.99220675,10.13464173
13-Dec-22,9.849763411,8.996910737,10.1393088
14-Dec-22,9.852916103,9.000426422,10.1431507
15-Dec-22,9.84032089,8.98829247,10.13173327
